Id,SalePrice
2233,186702.618088
2234,243665.841414
2235,195070.017373
2236,278276.356965
2237,317530.022107
2238,226516.904249
2239,127838.251129
2240,149049.057648
2241,149138.463486
2242,135519.189595
2243,134352.508748
2244,120404.103621
2245,104225.258699
2246,137997.533144
2247,136795.883384
2248,124198.844426
2249,132566.037382
2250,141984.780237
2251,99692.7989473
2252,191129.577542
2253,149823.664557
2254,163321.225889
2255,198836.301617
2256,175482.985327
2257,186075.271029
2258,165090.270593
2259,173044.341039
2260,169857.609338
2261,179721.463148
2262,189529.141967
2263,309636.070138
2264,538861.587869
2265,182986.992787
2266,266374.821663
2267,334302.519129
2268,366918.434292
2269,156671.253476
2270,206022.52066
2271,225613.797288
2272,209217.238442
2273,171564.714665
2274,174349.815309
2275,201636.198372
2276,195309.54827
2277,202061.972866
2278,148489.173658
2279,126547.134004
2280,112408.180062
2281,165551.217683
2282,186784.370789
2283,127268.387946
2284,122605.277344
2285,145150.137151
2286,121908.408795
2287,319074.941345
2288,271771.295587
2289,346034.295722
2290,425808.617586
2291,291574.407018
2292,417144.95084
2293,451864.620379
2294,360765.663369
2295,465846.346941
2296,293726.811263
2297,287814.351168
2298,310253.747248
2299,361714.558357
2300,301665.51383
2301,275450.070251
2302,253857.148669
2303,249100.430041
2304,261523.559818
2305,184328.092458
2306,185406.823405
2307,189356.514103
2308,233189.97136
2309,267490.888785
2310,214631.453969
2311,198865.523021
2312,184630.9501
2313,173480.87149
2314,179785.435793
2315,178172.09381
2316,166081.579588
2317,184136.742152
2318,166052.748728
2319,181636.501674
2320,183840.009126
2321,234591.62972
2322,178205.839995
2323,177614.284967
2324,188506.021045
2325,211970.359023
2326,173701.203237
2327,198770.405762
2328,217574.983431
2329,191118.009572
2330,185496.941768
2331,360312.59781
2332,337827.203458
2333,310163.815532
2334,224837.708543
2335,260121.464719
2336,307784.476836
2337,197802.372845
2338,278286.909606
2339,242313.994751
2340,392706.952614
2341,207219.81971
2342,237113.325279
2343,237414.419095
2344,208237.934097
2345,256525.935785
2346,215592.318121
2347,192060.58723
2348,240938.378534
2349,166007.694699
2350,288466.697226
2351,235915.868242
2352,244065.282743
2353,235235.756075
2354,141106.268107
2355,149391.97524
2356,162632.750658
2357,200426.153658
2358,185853.238581
2359,142798.484751
2360,117347.501694
2361,144250.238898
2362,244742.574947
2363,134013.053609
2364,182710.739931
2365,222933.417689
2366,181597.75046
2367,201071.470076
2368,190953.159895
2369,203372.176282
2370,159658.645376
2371,144515.69788
2372,184304.703891
2373,275409.438683
2374,329341.635146
2375,233929.854376
2376,260778.612525
2377,347304.492582
2378,138646.654511
2379,193314.541896
2380,155792.870923
2381,164552.175708
2382,210203.682129
2383,207619.63447
2384,239941.804028
2385,165087.032506
2386,135905.325168
2387,129613.65065
2388,97441.4440434
2389,119921.873504
2390,129076.138401
2391,147467.278416
2392,112013.239212
2393,167899.122363
2394,136080.154786
2395,199767.679446
2396,144210.340413
2397,211729.743919
2398,130400.673913
2399,66918.3021049
2400,70709.8327846
2401,126601.849206
2402,125217.012949
2403,162881.602419
2404,134337.20043
2405,157068.674177
2406,140193.836344
2407,120222.588092
2408,148292.192957
2409,121662.259892
2410,185930.059505
2411,112574.992339
2412,150673.375979
2413,119367.147183
2414,146998.308751
2415,142141.346039
2416,128890.661072
2417,137460.29548
2418,134032.904434
2419,120129.153719
2420,125714.445115
2421,119771.402058
2422,120845.64378
2423,108963.205592
2424,157564.976907
2425,179506.587062
2426,146346.433249
2427,114470.684021
2428,191948.509269
2429,116598.696284
2430,138404.287977
2431,107610.072984
2432,137664.099602
2433,136348.48308
2434,126063.288276
2435,144656.201996
2436,95196.4347076
2437,108544.690416
2438,122508.321164
2439,111445.446255
2440,131623.997909
2441,98840.7358547
2442,101299.508746
2443,116495.53084
2444,141762.101356
2445,93686.4197114
2446,114881.434617
2447,193636.633188
2448,146548.76966
2449,113367.743433
2450,154353.728183
2451,130104.415329
2452,168281.004861
2453,82473.1935261
2454,104163.351213
2455,134747.391509
2456,136940.412672
2457,129292.634682
2458,128653.977798
2459,100089.295514
2460,137370.464684
2461,122384.759788
2462,133800.611127
2463,116109.617113
2464,165984.498587
2465,134255.311534
2466,114738.158702
2467,152244.245247
2468,89963.7659548
2469,91475.3482743
2470,185851.426236
2471,236147.824468
2472,155769.887164
2473,119667.789864
2474,86542.248097
2475,213486.85732
2476,112418.004905
2477,130289.783683
2478,162110.998139
2479,107237.00711
2480,156203.053675
2481,121917.054635
2482,140827.245471
2483,111325.279244
2484,123272.304374
2485,127692.305566
2486,145481.911524
2487,166717.494507
2488,175732.75244
2489,155061.376935
2490,153863.582683
2491,85272.3218933
2492,191515.398841
2493,135968.743913
2494,144721.803212
2495,84387.2345432
2496,193001.720139
2497,150328.803346
2498,112106.053652
2499,87944.8032979
2500,131486.29353
2501,130942.550107
2502,167906.191395
2503,101983.350205
2504,191739.799247
2505,206301.115617
2506,270183.785141
2507,308055.712489
2508,272078.47191
2509,235521.554125
2510,250603.35143
2511,182302.397599
2512,201903.505585
2513,228754.469361
2514,207426.008403
2515,161277.313494
2516,179954.804794
2517,146978.615308
2518,148228.447341
2519,225828.477104
2520,214091.308966
2521,189220.673641
2522,221020.529621
2523,125394.629732
2524,137021.400906
2525,155660.597171
2526,141433.798161
2527,117126.094216
2528,129256.778035
2529,135079.21389
2530,134411.594467
2531,254310.283933
2532,225349.652085
2533,194261.141617
2534,239013.566751
2535,291298.34447
2536,237885.318618
2537,227024.486026
2538,187845.448295
2539,191184.409729
2540,175436.453326
2541,194959.689985
2542,149122.246496
2543,131267.848954
2544,113456.622128
2545,143397.124806
2546,138050.50436
2547,160896.941506
2548,146324.014495
2549,160401.898786
2550,1419114.97669
2551,137817.750637
2552,129918.716637
2553,67868.5264837
2554,112411.6556
2555,132485.495215
2556,99359.0527555
2557,106773.166471
2558,149852.208898
2559,112301.091066
2560,147274.217175
2561,142811.891984
2562,119249.271702
2563,138132.758723
2564,172565.301602
2565,104753.046083
2566,132077.259749
2567,119678.652226
2568,201448.299945
2569,200316.954932
2570,138208.558675
2571,172738.717007
2572,164193.233361
2573,229834.959891
2574,166746.248793
2575,145797.889805
2576,117950.069003
2577,139555.992631
2578,87940.7069496
2579,60542.6261416
2580,118702.77929
2581,134518.223252
2582,127946.004677
2583,250674.283088
2584,169441.939963
2585,190258.186244
2586,219964.9269
2587,209170.393225
2588,145121.289549
2589,157096.032252
2590,201793.961072
2591,160938.914051
2592,210636.227429
2593,219018.033668
2594,192187.783562
2595,196777.992999
2596,285846.263326
2597,186767.037861
2598,256953.929285
2599,366772.044844
2600,116284.049512
2601,141426.82461
2602,92959.549282
2603,98541.6049492
2604,93369.2990515
2605,91667.8345127
2606,149191.011143
2607,185024.829665
2608,200657.551843
2609,166162.701422
2610,118066.956497
2611,131361.313122
2612,168840.801636
2613,129519.107111
2614,130242.695669
2615,137159.703289
2616,145930.50482
2617,183281.666898
2618,195211.350002
2619,214178.430213
2620,180929.549699
2621,173292.489317
2622,177600.540345
2623,237804.37069
2624,318241.166213
2625,309565.628922
2626,178292.032904
2627,165465.889612
2628,372925.058345
2629,390437.537032
2630,329108.78997
2631,453647.890969
2632,333486.802444
2633,285011.631505
2634,375172.810457
2635,166435.685015
2636,192868.568124
2637,175703.878371
2638,234280.261945
2639,188801.473109
2640,158871.462951
2641,107260.701966
2642,182788.659583
2643,121644.560299
2644,140024.736469
2645,126077.861199
2646,112642.686528
2647,121306.545413
2648,141588.669526
2649,133026.243311
2650,138271.66989
2651,145349.530139
2652,411382.559459
2653,259084.214716
2654,250143.072416
2655,378027.459702
2656,304230.107797
2657,326428.951808
2658,263621.358928
2659,274479.229382
2660,339760.238787
2661,328891.507854
2662,329319.546771
2663,317442.370971
2664,258700.656893
2665,305991.53954
2666,269920.577016
2667,178779.375271
2668,189784.94443
2669,172343.88261
2670,261978.623691
2671,191524.471886
2672,185834.553053
2673,184783.844269
2674,198333.425436
2675,167088.769564
2676,197887.516831
2677,205126.941777
2678,225150.41697
2679,270194.116863
2680,264162.210151
2681,351113.768818
2682,294559.15951
2683,437390.792502
2684,292626.607712
2685,294339.77894
2686,267732.33848
2687,296618.395359
2688,224048.300152
2689,203485.572308
2690,442280.404381
2691,180896.700625
2692,141931.896584
2693,202309.269973
2694,146384.001698
2695,198740.644812
2696,185812.546895
2697,187043.149134
2698,188317.736178
2699,169211.196236
2700,156453.83225
2701,160077.89585
2702,121436.596704
2703,146688.396498
2704,149453.012227
2705,117135.067742
2706,117709.529089
2707,124340.803386
2708,125878.445849
2709,110665.322564
2710,130613.929344
2711,293321.043827
2712,339019.649531
2713,172628.66938
2714,148593.803106
2715,147274.193012
2716,150001.695502
2717,175414.454746
2718,222411.855269
2719,152428.480086
2720,183663.61878
2721,132872.832388
2722,155791.902099
2723,163082.042459
2724,125739.157905
2725,127333.852256
2726,149269.443327
2727,187349.921661
2728,163801.018278
2729,148500.418827
2730,136129.124555
2731,122194.396258
2732,115473.068733
2733,161394.443837
2734,135122.070503
2735,121572.444103
2736,131347.496455
2737,117207.720861
2738,150720.23782
2739,164788.512919
2740,132478.192726
2741,129521.140644
2742,155117.38068
2743,135770.180859
2744,165157.699153
2745,154556.094509
2746,128355.114401
2747,103118.740327
2748,113868.928102
2749,127642.985826
2750,129363.783216
2751,125301.148083
2752,176608.56309
2753,155217.855784
2754,272595.259704
2755,137141.567969
2756,99851.7473276
2757,79765.2853171
2758,97821.373769
2759,144710.162533
2760,120579.707765
2761,144107.294829
2762,142395.621665
2763,189395.853423
2764,119954.268492
2765,284993.069621
2766,133358.00381
2767,72696.4076652
2768,124274.880202
2769,121310.562023
2770,156206.903428
2771,114412.496777
2772,113133.69143
2773,148059.358962
2774,134087.499781
2775,131869.588432
2776,150484.762892
2777,146870.478557
2778,123906.46638
2779,114477.647213
2780,105696.322693
2781,97383.3635222
2782,92034.6076484
2783,87307.5445018
2784,124056.954312
2785,119612.02783
2786,69696.332841
2787,133781.94682
2788,72506.0618034
2789,180682.524062
2790,101918.760053
2791,114271.438709
2792,65616.6177771
2793,162064.805324
2794,92162.74664
2795,119238.881382
2796,90958.2136869
2797,210269.79385
2798,104514.629136
2799,118489.11501
2800,72859.2220244
2801,118477.501958
2802,130351.648033
2803,185367.498147
2804,101132.446038
2805,91587.9041145
2806,81627.6867882
2807,156013.241611
2808,150719.7687
2809,132532.214378
2810,129464.786518
2811,155612.290094
2812,169820.066432
2813,187683.356073
2814,194519.543018
2815,103145.920168
2816,232750.685593
2817,141151.514293
2818,129946.353206
2819,153471.772603
2820,120331.318527
2821,122749.393515
2822,177997.316316
2823,282901.461404
2824,181490.653066
2825,122469.562784
2826,135262.532577
2827,143827.845795
2828,200759.193479
2829,243605.269411
2830,239379.979183
2831,198511.272663
2832,235140.031443
2833,258237.954253
2834,217196.043769
2835,232670.193099
2836,191275.837094
2837,169228.692108
2838,143687.40413
2839,172979.741389
2840,196447.581466
2841,202588.352573
2842,233207.4683
2843,153171.31623
2844,171945.318342
2845,126411.746578
2846,203369.047586
2847,197319.256789
2848,218407.824782
2849,197727.231727
2850,269453.959529
2851,231171.730928
2852,236926.895811
2853,231838.438695
2854,142174.458653
2855,209877.600513
2856,195904.282801
2857,187874.992971
2858,203815.890838
2859,119554.617568
2860,123336.325692
2861,133865.273468
2862,209104.300681
2863,132140.474705
2864,233772.467682
2865,143992.730121
2866,173584.149527
2867,99058.3913852
2868,113311.990897
2869,115913.677415
2870,125302.837045
2871,84961.8682437
2872,57193.7201907
2873,104559.536669
2874,126341.092434
2875,142814.462377
2876,173648.398312
2877,124959.840124
2878,149705.629643
2879,134804.631954
2880,108934.115867
2881,131354.078657
2882,146467.190774
2883,168328.435222
2884,186484.298146
2885,147735.291957
2886,200168.348933
2887,107578.788357
2888,139711.840543
2889,64992.6446196
2890,81637.0921555
2891,136907.274507
2892,65016.2566037
2893,108468.093635
2894,67937.513078
2895,252854.26397
2896,240969.684669
2897,210452.135887
2898,191773.023546
2899,217185.542037
2900,158383.334312
2901,201600.441873
2902,175508.113403
2903,312301.048023
2904,340214.648039
2905,62921.7612427
2906,220850.530976
2907,110809.227635
2908,134089.716738
2909,186659.668831
2910,79656.4565668
2911,92877.2979529
2912,148017.994211
2913,97451.4680496
2914,84764.3188337
2915,91323.9311461
2916,101740.628035
2917,194173.875777
2918,126165.291286
2919,240602.786155
